market,company,report,filer,date,rcp
코,이노진,주식등의대량보유상황보고서(일반),이광훈,2026.08.13,20260813000894
코,벡트,주식등의대량보유상황보고서(일반),유창수,2026.08.13,20260813000865
유,동원수산 IR,주식등의대량보유상황보고서(일반),왕기철,2026.08.13,20260813000829
코,현대이지웰,주식등의대량보유상황보고서(약식),MiriCapitalManagementLLC,2026.08.13,20260813000823
기,더테크놀로지,주식등의대량보유상황보고서(일반),리빙아트,2026.08.13,20260813000726
코,태웅로직스,주식등의대량보유상황보고서(일반),한재동,2026.08.13,20260813000676
유,풀무원,주식등의대량보유상황보고서(약식),엔브이메자닌그로쓰에쿼티사모투자,2026.08.13,20260813000585
넥,라피치,주식등의대량보유상황보고서(약식),어범석,2026.08.13,20260813000469
코,에코프로 IR,주식등의대량보유상황보고서(일반),이동채,2026.08.13,20260813000460
코,가비아,주식등의대량보유상황보고서(약식),GumshoeMasterFundLP,2026.08.13,20260813000433
코,대호특수강,주식등의대량보유상황보고서(일반),영흥,2026.08.13,20260813000392
유,서울식품공업,주식등의대량보유상황보고서(일반),정필문,2026.08.13,20260813000233
코,HLB파나진,주식등의대량보유상황보고서(일반),박준곤,2026.08.13,20260813000149
유,산일전기,주식등의대량보유상황보고서(일반),박동석,2026.08.13,20260813000040
코,골프존홀딩스,주식등의대량보유상황보고서(일반),김원일,2026.08.12,20260812000882
코,바이오스마트,주식등의대량보유상황보고서(일반),박혜린,2026.08.12,20260812000878
유,한미약품 IR,주식등의대량보유상황보고서(일반),한미사이언스,2026.08.12,20260812000873
유,한미사이언스,주식등의대량보유상황보고서(일반),송영숙,2026.08.12,20260812000861
코,루멘스,[기재정정] 주식등의대량보유상황보고서(일반),넥스턴앤롤코리아,2026.08.12,20260812000850
코,하이록코리아,주식등의대량보유상황보고서(약식),피델리티매니지먼트앤리서치컴퍼니엘엘씨,2026.08.12,20260812000832
코,인바디,주식등의대량보유상황보고서(약식),피델리티매니지먼트앤리서치컴퍼니엘엘씨,2026.08.12,20260812000808
코,하이텍팜,주식등의대량보유상황보고서(일반),ACSDOBFARS.P.A,2026.08.12,20260812000805
유,백산,주식등의대량보유상황보고서(일반),김한준,2026.08.12,20260812000799
코,루멘스,주식등의대량보유상황보고서(일반),넥스턴앤롤코리아,2026.08.12,20260812000790
유,부국증권,주식등의대량보유상황보고서(일반),김중건,2026.08.12,20260812000788
코,파버나인,주식등의대량보유상황보고서(일반),이제훈,2026.08.12,20260812000773
유,SK디앤디 IR,주식등의대량보유상황보고서(일반),한앤코개발홀딩스,2026.08.12,20260812000739
코,원티드랩,[기재정정] 주식등의대량보유상황보고서(일반),이복기,2026.08.12,20260812000708
유,SK스퀘어,주식등의대량보유상황보고서(약식),BlackRockFundAdvisors,2026.08.12,20260812000707
코,한울소재과학,[기재정정] 주식등의대량보유상황보고서(약식),해리슨투자조합1호,2026.08.12,20260812000704
코,다산솔루에타 IR,주식등의대량보유상황보고서(일반),다산인베스트,2026.08.12,20260812000673
코,레몬헬스케어,주식등의대량보유상황보고서(약식),양항석,2026.08.12,20260812000648
코,파수AI,주식등의대량보유상황보고서(일반),조규곤,2026.08.12,20260812000608
코,닷밀,주식등의대량보유상황보고서(일반),정해운,2026.08.12,20260812000577
코,디에스엠,주식등의대량보유상황보고서(약식),와이씨자산운용,2026.08.12,20260812000557
코,나노씨엠에스,주식등의대량보유상황보고서(일반),김희자,2026.08.12,20260812000487
유,금강공업,주식등의대량보유상황보고서(일반),안영순,2026.08.12,20260812000480
코,디케이락,주식등의대량보유상황보고서(일반),노은식,2026.08.12,20260812000471
코,로젠,주식등의대량보유상황보고서(일반),대명화학,2026.08.12,20260812000421
코,소프트캠프,주식등의대량보유상황보고서(일반),배환국,2026.08.12,20260812000395
코,나인앤컴퍼니,주식등의대량보유상황보고서(약식),티에스 2018-12 M&A 투자조합,2026.08.12,20260812000367
유,한국주강,주식등의대량보유상황보고서(일반),하만규,2026.08.12,20260812000314
코,원티드랩,주식등의대량보유상황보고서(일반),이복기,2026.08.12,20260812000307
유,대양금속,주식등의대량보유상황보고서(일반),디와이엠파트너스,2026.08.12,20260812000168
넥,안지오랩,주식등의대량보유상황보고서(일반),김민영,2026.08.12,20260812000117
코,이노진,[기재정정] 주식등의대량보유상황보고서(일반),메타몰퍼시스,2026.08.11,20260811000690
유,롯데렌탈,주식등의대량보유상황보고서(일반),호텔롯데,2026.08.11,20260811000686
코,케이엔제이 IR,주식등의대량보유상황보고서(일반),심호섭,2026.08.11,20260811000680
유,신한지주,주식등의대량보유상황보고서(약식),BlackRockFundAdvisors,2026.08.11,20260811000674
코,나인앤컴퍼니,주식등의대량보유상황보고서(약식),김주영,2026.08.11,20260811000673
코,빛과전자,주식등의대량보유상황보고서(약식),바로저축은행,2026.08.11,20260811000662
유,대교 IR,주식등의대량보유상황보고서(일반),대교홀딩스,2026.08.11,20260811000661
코,야스,주식등의대량보유상황보고서(일반),정광호,2026.08.11,20260811000651
코,자비스,주식등의대량보유상황보고서(일반),김형철,2026.08.11,20260811000650
유,SK이터닉스 IR,주식등의대량보유상황보고서(일반),SK디스커버리,2026.08.11,20260811000648
유,유나이티드,주식등의대량보유상황보고서(일반),강덕영,2026.08.11,20260811000646
코,지에프씨생명과학,주식등의대량보유상황보고서(일반),강희철,2026.08.11,20260811000641
유,한미사이언스,주식등의대량보유상황보고서(일반),DXVX,2026.08.11,20260811000639
코,키스트론,주식등의대량보유상황보고서(일반),홍영철,2026.08.11,20260811000628
유,한미사이언스,주식등의대량보유상황보고서(일반),임종훈,2026.08.11,20260811000627
유,국제약품,주식등의대량보유상황보고서(일반),남영우,2026.08.11,20260811000611
코,사토시홀딩스 IR,주식등의대량보유상황보고서(약식),써밋프라임밸류투자조합,2026.08.11,20260811000606
유,SK디앤디 IR,주식등의대량보유상황보고서(일반),SK디스커버리,2026.08.11,20260811000605
유,효성,주식등의대량보유상황보고서(일반),조현준,2026.08.11,20260811000590
코,헝셩그룹,주식등의대량보유상황보고서(일반),후이훙위엔,2026.08.11,20260811000589
유,풀무원,주식등의대량보유상황보고서(일반),남승우,2026.08.11,20260811000579
코,디에스엠,[기재정정] 주식등의대량보유상황보고서(약식),지브이에이자산운용,2026.08.11,20260811000571
유,한진칼,주식등의대량보유상황보고서(일반),조원태,2026.08.11,20260811000560
코,그리드위즈,주식등의대량보유상황보고서(일반),김구환,2026.08.11,20260811000552
코,아이씨디,주식등의대량보유상황보고서(약식),지브이에이자산운용,2026.08.11,20260811000549
코,에이치브이엠,주식등의대량보유상황보고서(일반),문승호,2026.08.11,20260811000547
코,신진에스엠,주식등의대량보유상황보고서(일반),김은식,2026.08.11,20260811000544
유,코아스,주식등의대량보유상황보고서(약식),코아스 우리사주조합,2026.08.11,20260811000537
코,전진바이오팜,주식등의대량보유상황보고서(일반),이태훈,2026.08.11,20260811000529
유,비에이치,주식등의대량보유상황보고서(약식),베어링자산운용,2026.08.11,20260811000517
코,디에스엠,주식등의대량보유상황보고서(약식),지브이에이자산운용,2026.08.11,20260811000513
코,엘앤케이바이오,주식등의대량보유상황보고서(일반),강국진,2026.08.11,20260811000511
유,체시스,주식등의대량보유상황보고서(일반),이명곤,2026.08.11,20260811000509
유,에이프로젠바이오로직스,주식등의대량보유상황보고서(일반),에이프로젠,2026.08.11,20260811000459
코,우리기술,주식등의대량보유상황보고서(약식),삼성자산운용,2026.08.11,20260811000433
코,하이비젼시스템,주식등의대량보유상황보고서(약식),타이거자산운용투자일임,2026.08.11,20260811000404
코,디에스케이,주식등의대량보유상황보고서(일반),시너지이노베이션,2026.08.11,20260811000294
유,동화약품,주식등의대량보유상황보고서(일반),윤도준,2026.08.11,20260811000290
코,성원에너텍,주식등의대량보유상황보고서(일반),유일에너테크소액주주연대,2026.08.11,20260811000257
유,한국주강,주식등의대량보유상황보고서(일반),하만규,2026.08.11,20260811000244
코,크린앤사이언스,주식등의대량보유상황보고서(일반),최재호,2026.08.11,20260811000169
코,서한,주식등의대량보유상황보고서(일반),에스에이치인베스트먼트,2026.08.11,20260811000137
코,티케이케미칼,주식등의대량보유상황보고서(일반),에스엠인더스트리,2026.08.11,20260811000071
코,피코그램,주식등의대량보유상황보고서(일반),최석림,2026.08.11,20260811000065
유,프레스티지바이오파마,주식등의대량보유상황보고서(일반),메이슨파트너스,2026.08.11,20260811000027
코,나노실리칸첨단소재,주식등의대량보유상황보고서(약식),주재현,2026.08.11,20260811000015
코,큐리옥스바이오시스템즈,주식등의대량보유상황보고서(일반),김남용,2026.08.10,20260810000733
코,지에프아이,주식등의대량보유상황보고서(약식),비엔케이 안전 신기술투자조합 제2호,2026.08.10,20260810000732
유,아진전자부품,주식등의대량보유상황보고서(약식),아진카인텍,2026.08.10,20260810000721
코,아진산업,주식등의대량보유상황보고서(일반),우신산업,2026.08.10,20260810000719
코,삼영에스앤씨,주식등의대량보유상황보고서(일반),변동준,2026.08.10,20260810000718
코,썸에이지,주식등의대량보유상황보고서(일반),네시삼십삼분,2026.08.10,20260810000688
코,미코,주식등의대량보유상황보고서(일반),전선규,2026.08.10,20260810000683
코,뉴파워프라즈마,주식등의대량보유상황보고서(약식),테크엑스1호신기술투자조합,2026.08.10,20260810000666
